subject,reaction_time
subject5,514.4207970720955
subject5,536.1612841273834
subject5,543.5914032341956
subject5,490.7808030441678
subject5,490.64321562734284
subject5,508.77524554445336
subject5,529.4182348194472
subject5,516.0918565484055
subject5,469.89875687344704
subject5,477.0927109721167
subject5,543.5814932912351
subject5,470.20152194724153
subject5,494.12283491502404
subject5,484.126166884035
subject5,522.6509546882958
subject5,532.8233450785089
subject5,517.4931791279073
subject5,476.07619059327914
subject5,502.9880868906533
subject5,549.1287959120891
subject5,521.8763385064373
subject5,474.4682409927233
subject5,567.0789777725474
subject5,535.2913316037528
subject5,513.5539735545908
subject5,486.413477697451
subject5,519.9729338048675
subject5,502.62773079929434
subject5,481.52691627166627
subject5,535.1289638515045
subject5,487.75586747000443
subject5,496.26988251458545
subject5,435.1020881387632
subject5,496.49753194330907
subject5,521.4933150247834
subject5,511.4921583348895
subject5,500.4107639834298
subject5,479.94132047944925
subject5,518.0353907646102
subject5,493.3492159390432
subject5,538.2518421768137
subject5,514.2563997554157
subject5,473.55163252739703
subject5,519.9380603190233
subject5,530.5270982928216
subject5,486.71860978569697
subject5,479.94398353272265
subject5,537.4830350403704
subject5,512.6193365058807
subject5,525.4963222569387
subject5,446.15491955334545
subject5,519.6519367115371
subject5,513.1096821255643
subject5,520.1147555406696
subject5,541.7969923367283
subject5,491.9282059714468
subject5,501.3854395723353
subject5,498.1891806287902
subject5,506.3041641657834
subject5,506.5754151515064
subject5,527.0744805332853
subject5,530.3041466244274
subject5,493.4172112076461
subject5,506.1621577416517
subject5,483.51806594130983
subject5,546.9649143660378
subject5,476.0743826565839
subject5,524.7625671718888
subject5,523.3332525709487
subject5,553.9287208995122
subject5,524.2674542683654
subject5,485.4782530782464
subject5,480.0999731740751
subject5,547.7049473172699
subject5,515.5107767537539
subject5,473.7415646330356
subject5,529.7878488796296
subject5,514.4784557785899
subject5,503.6995275988384
subject6,573.4375289154456
subject6,559.3824706137711
subject6,551.336322278176
subject6,594.4707845055069
subject6,545.3682501190054
subject6,523.5534517482438
subject6,568.6290562386738
subject6,605.0990920361556
subject6,573.1298161173248
subject6,573.7658530970502
subject6,581.6169088536519
subject6,579.4840046242952
subject6,573.250109409079
subject6,586.9273164037162
subject6,582.7251125818406
subject6,517.7219243816403
subject6,578.8059816204566
subject6,542.9285257765861
subject6,538.8486429842716
subject6,570.4774357255651
subject6,592.9114146850388
subject6,583.5026620057334
subject6,591.2487325235119
subject6,576.1154836394741
subject6,540.9094058466469
subject6,584.4961495922715
subject6,567.655527916382
subject6,590.2183817226379
subject6,562.4358417252182
subject6,602.1721481194187
subject6,549.1624838976833
subject6,551.8143823050514
subject6,553.121773137178
subject6,620.9262811948153
subject6,573.5054272427452
subject6,569.3140670113584
subject6,514.84408630481
subject6,601.7070688483507
subject6,583.3623052466337
subject6,560.3114569371445
subject6,584.3593483013208
subject6,554.938459420523
subject6,577.9340259713001
subject6,556.1249401577743
subject6,550.0322086603875
subject6,543.6533300136158
subject6,572.9383949654226
subject6,548.034514601372
subject6,610.3172408970479
subject6,557.1527131780699
subject6,568.9777319069575
subject6,557.2097861041757
subject6,543.6659478150082
subject6,545.1467468770676
subject6,568.8959032677723
subject6,563.5243274698578
subject6,564.1042612405882
subject6,580.6235730277178
subject6,574.6681775192293
subject6,547.2510518421421
subject6,549.147486368476
subject6,526.1423448046974
subject6,533.5574429106028
subject6,610.7185959560005
subject6,532.4627811106603
subject6,560.3713664199036
subject6,594.5592944824284
subject6,587.1859784791066
subject6,577.3752446902249
subject6,528.9479920729253
subject6,591.6282837405331
subject6,604.1541748832921
subject6,486.4462618906373
subject6,561.6490358455636
subject6,561.2169622883189
subject6,564.3219200738025
subject6,588.5109385052745
subject6,519.7640150809838
subject6,538.5441857799902
subject6,584.0405009834038
subject6,532.9053482957208
subject6,570.7659906410306
subject6,512.8588250530021
subject6,548.5945868017865
subject6,557.5567209904211
subject6,617.2829870144438
subject6,580.8902100033669
subject6,544.8080141350127
subject6,526.1036181338175
subject6,584.003063689676
subject6,532.9286002687659
subject6,531.9447112946208
subject6,555.2773659862853
subject6,579.8413267740505
subject6,543.2971727079838
subject6,606.8772388878751
subject6,547.5597080175444
subject6,595.1309690961303
subject6,551.4975263745617
subject6,551.8227237884493
subject6,573.8465203360668
subject6,534.9452620686744
subject6,561.7759743394216
subject6,565.2286834218528
subject6,510.57229736074027
subject6,552.3950159377191
subject6,548.8931940305316
subject6,533.3118691904486
subject6,562.8671724930582
subject6,555.8172755601483
subject6,601.4686815400297
subject6,552.693342289234
subject6,546.3475513561416
subject6,574.4682258951009
subject6,557.1401681738296
subject6,545.639718506433
subject6,600.6988735724866
subject6,543.4219066944597
subject6,527.8721664405356
subject6,597.0072048556136
subject6,560.9584391009097
subject6,581.9561442991047
subject6,575.6051620488764
subject6,609.5504882595268
subject6,539.916234783394
subject6,541.421930803679
subject6,579.901979316131
subject6,582.0324750576083
subject6,599.1046559348734
subject6,602.3063137888242
subject6,616.5076416209016
subject6,559.3169162326133
subject6,547.686412130662
subject6,562.5660767895522
subject6,539.261574086829
subject6,561.9505500146415
subject6,587.9084177981267
subject6,591.6123423588763
subject6,540.1711412053716
subject6,563.1251620729979
subject6,544.9230658537991
subject6,562.1694854824111
subject6,536.1005239511069
subject6,560.6039651638597
subject6,561.4705085453104
subject6,525.4929041966819
subject6,551.1290184392151
subject6,525.8750470746435
subject6,516.1191511390599
subject6,541.438758991796
subject6,574.6719574600146
subject6,588.3224780426405
subject6,573.8963133404118
subject6,577.349656479519
subject6,522.9973909223795
subject6,588.7803215830845
subject6,565.1689275629917
subject6,538.4987079894028
subject6,558.7155790410488
subject6,549.0722574956519
subject6,585.7926780390776
subject6,561.4589358976036
subject6,547.4047379479349
subject6,557.8026327750946
subject6,570.0340540448677
subject6,577.4007792172723
subject6,562.5505544752465
subject6,571.4318237242949
subject6,542.7290514886039
subject6,551.5720087669908
subject6,538.3108767605958
subject6,527.0594887362788
subject6,571.6831954914813
subject6,551.3877306029085
subject6,535.89863760814535
subject6,536.8703080361241
subject6,580.8161230686692
subject6,584.3143190267388
subject6,594.1047927917544
subject6,608.8624125158058
subject6,562.4517194442095
subject6,544.4618216278116
subject6,577.1313914657015
subject6,612.1114611939486
subject6,536.5856946559462
subject6,546.7758388733337
subject6,573.9976482680021
subject6,550.9146971725512
subject6,563.8530221792619
subject6,568.1896472979951
subject6,602.4601720678529
subject6,609.6281905737181
subject6,533.6399139217292
subject6,555.1110973476683
subject6,552.6443360436634
subject6,575.7952761511729
subject6,567.1669933056479
subject6,546.1336111837825
subject6,546.0792053709356
subject6,557.4907621799077
subject6,542.4263185971428
subject6,486.1459540326119
subject6,535.482271132458
subject6,536.3532212401618
subject6,580.1849235761591
subject6,546.515011200665
subject6,537.1314263539999
subject6,569.678232579836
subject6,616.0000108290023
subject6,568.5323302825248
subject6,632.3927273028661
subject6,590.4370295383078
subject6,532.0663892656277
subject6,580.6582154322195
subject6,534.6890702402075
subject6,565.4700651711527
subject6,557.9283726651341
subject6,526.5826294562235
subject6,543.4649715600441
subject6,555.3489193483738
subject6,510.55383147926386
subject6,559.1024191628247
subject6,538.8106194259359
subject6,576.9307013245711
subject6,592.748376559273
subject6,589.5060452043306
subject6,522.3610701222149
subject6,559.122917127675
subject6,539.76767611861
subject6,560.7981263447753
subject6,587.6303872317068
subject6,516.8594341569689
subject6,545.5358972112844
subject6,543.6380564482758
subject6,584.4571834009728
subject6,568.7205653929899
subject6,493.35128096264623
subject6,556.9113692090075
subject6,565.1830033552073
subject6,550.5067916010134
subject6,638.3302723369925
subject6,538.1066228206694
subject6,527.0941682247108
subject6,574.0959187370427
subject6,623.5378222538073
subject6,548.31086580501
subject6,564.2356562363856
subject6,538.8138651038245
subject6,527.9723503424918
subject6,527.9360066807772
subject7,465.25429160313104
subject7,438.0990949316793
subject7,479.244123939417
subject7,484.1424573788761
subject7,458.8640378003467
subject7,442.0160858597858
subject7,419.2961643395776
subject7,430.72007862522844
subject7,503.0153467087764
subject7,459.21140504856993
subject7,492.6617190443684
subject7,413.8632729115515
subject7,435.4072138506617
subject7,466.20649691473204
subject7,432.4369061822581
subject7,448.76544884543137
subject7,475.7760396369393
subject7,472.6890569830134
subject7,469.16092801821713
subject7,474.6549325574163
subject7,481.52241048812556
subject7,478.6231757663065
subject7,512.0363712054634
subject7,460.2612554914818
subject7,450.65362791981937
subject7,452.0569127338191
subject7,476.78949962442954
subject7,433.80029766224976
subject7,486.30803864126926
subject7,460.0537752485623
subject7,465.37101641616727
subject7,469.8611568619674
subject7,509.6413547908133
subject7,459.70627615167655
subject7,450.8713166154232
subject7,468.7245930760563
subject7,460.3095778218627
subject7,482.92674529185695
subject7,495.6681562960453
subject7,452.4049897061534
subject7,496.29736024505206
subject7,495.6879159596186
subject7,489.60847183314047
subject7,493.2846917907917
subject7,459.46434827120726
subject7,472.05564591136044
subject7,481.59953484156296
subject7,468.9978567803226
subject7,496.75161814805455
subject7,479.05416233145564
subject7,445.041171472632
subject7,505.0178186026999
subject7,495.3947497019312
subject7,451.4635484015356
subject7,475.73238646326524
subject7,455.46418474936274
subject7,522.1559266561237
subject7,501.35096150595865
subject7,482.86048766440024
subject7,464.6803153953541
subject7,529.1819489946622
subject7,434.0646465087683
subject7,502.50196256635456
subject7,529.8623161507304
subject7,476.21251538445364
subject7,451.02018044393577
subject7,458.7311833141945
subject7,502.7353468791864
subject7,454.0187904686997
subject7,479.5123301709437
subject7,455.88637861089643
subject7,461.8651139480093
subject7,502.25840086684053
subject7,435.35752586954754
subject7,462.4947997778177
subject7,489.2291637771196
subject7,500.1922287738304
subject7,476.06239435245294
subject7,505.6720747206613
subject7,447.14401656987576
subject7,480.7713089839842
subject7,524.8909190348606
subject7,494.7070339737782
subject7,478.4182429705696
subject7,463.96842265911783
subject7,449.4973662429558
subject7,467.7591947499599
subject7,490.865235782564
subject7,515.7128695925995
subject7,481.3575273224567
subject7,465.0418371183092
subject7,499.1647720990435
subject7,449.60318198545764
subject7,504.9512960044689
subject7,484.2218746097973
subject7,459.2947801469209
subject7,553.854283851326
subject7,473.81105313625386
subject7,496.5493882159839
subject7,483.58808704601734
subject7,447.51586974369
subject7,456.33732984692745
subject7,476.7915409017025
subject7,481.12813853689636
subject7,453.27762431925925
subject7,530.6847049005876
subject7,507.37580309396384
subject7,527.2665141386104
subject7,471.2155718226074
subject7,512.4553970710223
subject7,479.8519469762252
subject7,502.98922504927543
subject7,445.90261334090616
subject7,486.6331298392231
subject7,488.2494061165262
subject7,489.9875907850565
subject7,462.5796238841848
subject7,481.98280634761824
subject7,493.94081585640384
subject7,467.02205093482854
subject7,434.7273354522905
subject7,472.46152324383155
subject7,450.9403337552951
subject7,462.53453050972917
subject7,504.949093352722
subject7,478.207072824354
subject7,468.4327043708737
subject7,487.8644531502975
subject7,435.10449435983236
subject7,484.62387415804534
subject7,488.31102719002774
subject7,489.8671810927903
subject7,469.52038284067885
subject7,467.29521808326143
subject7,475.7200303836569
subject7,509.7014701350969
subject7,524.3504201477709
subject7,497.35566997527707
subject7,499.8972884833368
subject7,460.59974990978804
subject7,496.427571268666
subject7,497.365872304343
subject7,461.1494109045456
subject7,437.7310078381517
subject7,503.849729941734
subject7,486.98225000888925
subject7,507.69902673990055
subject7,429.8644591565368
subject7,443.176711463598
subject7,449.76650258326873
subject7,469.16572144113707
subject7,458.2475241293528
subject7,491.2941790785785
subject7,494.4944902142899
subject7,499.19313201476143
subject7,533.8106495814815
subject7,470.0097517346101
subject7,487.7160116470407
subject7,519.232436682913
subject7,466.1550935904118
subject7,427.4385114046616
subject7,477.95383031585715
subject7,502.73670316970055
subject7,435.04039765149923
subject7,464.6049606605217
subject7,441.74164804023707
subject7,448.3797872184865
subject7,429.6881655423091
subject7,489.16897736607257
subject7,489.53180309036674
subject7,474.31246532864253
subject7,489.24024545130345
subject7,468.69347661509164
subject7,446.16196457912685
subject7,503.658912238207
subject7,465.9952670258734
subject7,455.1970986075543
subject7,485.91026756293803
subject7,479.3527474587208
subject7,521.1059605975171
subject7,462.4946237400308
subject7,457.85518477256954
subject7,497.3204361317644
subject7,476.66401949301877
subject7,460.7532860969291
subject7,480.5811244089722
subject7,479.3634941195508
subject7,481.44055127560483
subject7,499.66719605519603
subject7,481.09423387883936
subject7,478.5510290939133
subject7,513.45722294442
subject7,470.02720004032574
subject7,436.5655072336419
subject7,514.115535300603
subject7,456.73168497991827
subject7,466.3895042033231
subject7,488.87819366528856
subject7,462.2053344110632
subject7,476.36892498924345
subject7,455.7018541941115
subject7,462.7966798121211
subject7,490.0257194256141
subject7,500.66293058378733
subject7,494.0826846875466
subject7,528.0509266265711
subject7,444.99150191023216
subject7,445.77104044511714
subject7,522.039401246733
subject7,488.32800653732767
subject7,499.47620979026215
subject7,432.6682053250999
subject7,550.5291306125113
subject7,528.3088423143269
subject7,472.07320932859335
subject7,510.44326549670194
subject7,445.89964135208027
subject7,432.462196593442
subject7,455.51591185469704
subject7,478.8364412719358
subject7,423.74040698540597
subject7,494.29827026402563
subject7,449.8845562061157
subject7,498.88042279790676
subject7,451.1040201278049
subject7,494.0273115672326
subject7,487.78049875544383
subject7,494.03510684130674
subject7,460.58271871195274
subject7,518.3536162572484
subject7,516.700151275458
subject7,458.30156622009315
subject7,468.67892067574894
subject7,472.0774463178424
subject7,439.9568824305669
subject7,493.83962388538816
subject7,467.83669760706675
subject7,481.1149700432468
subject7,490.1282869104835
subject7,474.78227406556033
subject7,461.92806149945613
subject7,497.48324345017056
subject7,490.40045588394685
subject7,477.8777515021321
subject7,462.9402933433374
subject7,471.86031808820906
subject7,512.989922272675
subject7,440.4166424104471
subject7,504.8583726977432
subject7,487.0325044530685
subject8,561.1485977863381
subject8,517.0923715748783
subject8,545.3682532741947
subject8,519.3786924560374
subject8,611.6624979176224
subject8,571.4057533127827
subject8,539.6445646543672
subject8,554.1750462881078
subject8,542.8819808411915
subject8,510.8137997119912
subject8,547.3884665674085
subject8,558.2901042312718
subject8,523.7232131635724
subject8,552.5395401416692
subject8,508.88812124330383
subject8,520.8987549624178
subject8,526.7679358559734
subject8,486.083789589759
subject8,539.0948456969376
subject8,499.11805381609474
subject8,503.37042292476343
subject8,489.7605699069888
subject8,578.9215515930907
subject8,568.005384384836
subject8,486.2984807619249
subject8,491.2150031075165
subject8,544.1801924267725
subject8,590.2643525595303
subject8,535.3358189608191
subject8,558.2886482687339
subject8,534.9313331118349
subject8,575.8995990743814
subject8,508.2955427712781
subject8,532.8333259740824
subject8,521.8700259423603
subject8,545.2379962935952
subject8,533.332511184986
subject8,519.1641749923078
subject8,524.31590875051
subject8,554.942968094938
subject8,518.8293090750955
subject8,492.78941720265107
subject8,510.8001834771753
subject8,528.3335190162568
subject8,578.1633148693907
subject8,529.8001982955567
subject8,545.31968862911
subject8,517.0477725851478
subject8,518.9333691155214
subject8,564.7751761500612
subject8,556.3289309080757
subject8,555.94567109330535
subject8,503.7512656584205
subject8,530.760463954221
subject8,535.4940437117506
subject8,474.66250996076246
subject8,524.5536470207165
subject8,572.7617880247684
subject8,497.3559313521035
subject8,539.4857497014467
subject8,543.9952077908405
subject8,511.38072822493723
subject8,525.9432697469385
subject8,515.5020455570982
subject8,542.4904192525504
subject8,556.9695314804153
subject8,521.5518849441278
subject8,555.5310770105475
subject8,546.1942688411135
subject8,491.64238919988156
subject8,557.3097619053185
subject8,556.7742366894411
subject8,533.9308820596642
subject8,542.6820950258342
subject8,483.80498333839387
subject8,471.9468327454121
subject8,552.9647466623168
subject8,517.5394822011053
subject8,563.2852771102147
subject8,546.6387853000922
subject8,492.2044491954331
subject8,529.402314152491
subject8,503.68672239274474
subject8,552.0604855936972
subject8,536.3653143998915
subject8,561.8891432955029
subject8,536.7107106059349
subject8,528.8653188170454
subject8,457.4748662922351
subject8,559.0266785439306
subject8,555.5077229913092
subject8,506.370616165229
subject8,516.7668374033025
subject8,532.8306954058083
subject8,532.8806038203364
subject8,508.61533797760984
subject8,549.3581281669141
subject8,556.6526089722443
subject8,496.70415038994946
subject8,515.242282228494
subject8,551.4785582548872
subject8,581.8435092023252
subject8,532.7195077979466
subject8,522.4474551782292
subject8,572.4244141965112
subject8,547.5083622898303
subject8,612.4118507130905
subject8,533.881575384978
subject8,533.1676467413574
subject8,603.6300241435167
subject8,518.6281254589145
subject8,518.925298860293
subject8,578.6472456021986
subject8,538.9228425652946
subject8,555.2455042720103
subject8,532.3548999272977
subject8,504.30284067932854
subject8,560.0217200658668
subject8,537.7770403697971
subject8,567.453668421254
subject8,540.1243761066315
subject8,559.525100020404
subject8,542.7838499751409
subject8,494.63381641337
subject8,518.2082081201366
subject8,546.0840937273471
subject8,566.2345656684353
subject8,538.0113371524266
subject8,551.4572886177361
subject8,527.2303059238982
subject8,526.9177726751888
subject8,478.5466933268293
subject8,510.6576842746809
subject8,532.6355956128291
subject8,479.82903840278846
subject8,501.85499132300106
subject8,500.673344780365
subject8,558.5589835266677
subject8,476.81574844005434
subject8,539.1813331410032
subject8,519.7944500063977
subject8,531.1312751260989
subject8,566.3227542736015
subject8,545.9218455365663
subject8,560.3845621907645
subject8,521.7660863532221
subject8,501.8856125200381
subject8,541.9878640164712
subject8,532.7380117860982
subject8,529.3192883042016
subject8,515.9725229900179
subject8,500.68388367176016
subject8,501.7526919319021
subject8,508.2932552806973
subject8,514.592181053428
subject8,557.0893277236794
subject8,503.0497555644057
subject8,532.3622812664472
subject8,550.3720911827093
subject8,493.6977449617495
subject8,543.6894000217134
subject8,538.4630552607915
subject8,535.9721566912658
subject8,523.4541914872797
subject8,548.7118318322855
subject8,539.2496108887236
subject8,521.6992224931328
subject8,554.3851867302527
subject8,561.4897081043171
subject8,523.2412779940216
subject8,541.8448123324152
subject8,556.4426343022495
subject8,548.6271319674468
subject8,541.8197670216985
subject8,485.87265661164435
subject8,549.048557426026
subject8,577.2674580366182
subject8,499.3565096972583
subject8,556.2629022230205
subject8,516.5692700312766
subject8,580.3406169722118
subject8,471.0243714980285
subject8,489.3158198406516
subject8,525.2150678811495
subject8,540.4749813069111
subject8,544.2132222563114
subject8,511.96223057987953
subject8,523.2095249616016
subject8,496.66236834061806
subject8,526.6965804899661
subject8,558.7764616058271
subject8,548.8918577628583
subject8,537.1494444452946
subject8,529.1836810651923
subject8,503.64051567327317
subject8,517.1558462595091
subject8,505.3546582534667
subject8,551.0045222209706
subject8,521.5704339879285
subject8,556.494340935539
subject8,538.6231197510818
subject8,503.5597367843516
subject8,521.9357151780534
subject8,513.4633024670997
subject8,531.1930606319377
subject8,501.8333621888865
subject8,512.1161332282433
subject8,516.253407956134
subject8,509.7253615536594
subject8,520.2485277455423
subject8,487.9298326701994
subject8,498.8685363001703
subject8,553.9873319114895
subject8,513.5126575525996
subject8,551.8506530183699
subject8,544.966516085888
subject8,499.321420575
subject8,543.9468934362999
subject8,509.039318589427
subject8,539.4068853525447
subject8,543.688389964385
subject8,576.0172274444564
subject8,548.4139360045925
subject8,510.2737687937383
subject8,519.6287685222936
subject8,537.9196740879872
subject8,465.1882398932353
subject8,543.0641827021225
subject8,533.9956914797451
subject8,547.3341723583285
subject8,557.0988411997283
subject8,523.790322663211
subject8,522.0370635323151
subject8,513.2201186961247
subject8,517.8279558211334
subject8,539.1537753308583
subject8,554.1991526211766
subject8,509.59973047035487
subject8,517.6079853547362
subject8,530.5835023805952
subject8,553.8388302521394
subject8,522.4071988618068
subject8,570.6499168769077
subject8,521.4325720108169
subject8,563.5723129302162
subject8,496.06434912413226
subject8,524.6464009370642
subject8,530.5098253063188
subject8,501.6532253515871
subject8,529.2325986083001
subject9,554.0966090445426
subject9,523.9603904229893
subject9,530.1811625827274
subject9,470.3081584690122
subject9,495.48147744192505
subject9,538.3176833902415
subject9,535.7738787614348
subject9,527.7155772818138
subject9,517.3974336921522
subject9,512.1282042700022
subject9,563.5375738629936
subject9,499.0141664469445
subject9,517.7054985345517
subject9,531.2678135519545
subject9,540.6971949293946
subject9,520.209080544405
subject9,515.3060773170004
subject9,523.1145566438507
subject9,491.3776326478312
subject9,538.6204435192446
subject9,565.7776764878082
subject9,470.83460400956585
subject9,530.7997757707092
subject9,538.2748836305233
subject9,491.19158859970446
subject9,515.4067229541778
subject9,489.0595293088168
subject9,512.0193170078253
subject9,504.33453068057503
subject9,514.4069567240945
subject9,482.41364848725044
subject9,492.01007872730645
subject9,519.9111435433225
subject9,516.3903977513538
subject9,504.86190115335586
subject9,478.71005370207746
subject9,503.10838321508794
subject9,520.8578044938117
subject9,516.9287980195587
subject9,473.23702707664484
subject9,521.872401276645
subject9,529.673059923468
subject9,506.67665379017103
subject9,509.9622032214811
subject9,519.0391574563822
subject9,540.0891461939744
subject9,542.6871664265582
subject9,534.4066060466416
subject9,529.7659537322527
subject9,536.4528682340281
subject9,561.266734633291
subject9,550.674894424601
subject9,526.9891994601653
subject9,543.7390900918327
subject9,502.44835962868217
subject9,499.1467944709933
subject9,548.7975250898677
subject9,571.7611006113499
subject9,496.264751591609
subject9,496.20096659778415
subject9,532.3438497907401
subject9,533.6913600676662
subject9,486.5101175035985
subject9,454.0331520749201
subject9,510.48246975690284
subject9,532.4052101207313
subject9,549.5797359538404
subject9,526.7766027018554
subject9,537.91910393331
subject9,549.7657751720807
subject9,522.1749693701861
subject9,560.0091318761566
subject9,475.1904011809855
subject9,500.3680802502317
subject9,541.8276538132083
subject9,543.341585782712
subject9,526.513640686475
subject9,523.4544022236455
subject9,508.0273527605707
subject9,527.2084543855899
subject9,515.8586866997526
subject9,524.5283831784902
subject9,510.34314857247017
subject9,486.2699730372056
subject9,499.74005085027613
subject9,560.0257971937069
subject9,554.7365688097102
subject9,521.5770450758295
subject9,515.7777527646234
subject9,529.139121833062
subject9,512.9802904244597
subject9,531.7707919270017
subject9,510.7840498284895
subject9,553.4584548876016
subject9,534.7850511453821
subject9,543.9991199656197
subject9,547.472715453477
subject9,542.2297572462245
subject9,530.0548656400102
subject9,541.0171708652007
subject9,529.1155582715456
subject9,514.681958640446
subject9,507.5067523386762
subject9,570.9666119787688
subject9,478.46596587013426
subject9,495.7205924430647
subject9,499.74791658993627
subject9,536.9136637078351
subject9,477.92369918856116
subject9,501.2657468798026
subject9,531.8762488738897
subject9,516.9909706140528
subject9,531.0401748495517
subject9,491.50398530199664
subject9,547.669030812739
subject9,549.3825489249889
subject9,539.3055745938177
subject9,481.0564492876965
subject9,493.11784066603394
subject9,497.3543222202467
subject9,567.3944381223697
subject9,524.2545626463819
subject9,597.4907153332396
subject9,512.017116977973
subject9,500.94480513640633
subject9,498.9630186487564
subject9,515.1093812458403
subject9,514.6577233904283
subject9,482.33123440507825
subject9,562.4656269973569
subject9,522.465854312243
subject9,544.3146647185964
subject9,550.9831588567487
subject9,541.537690387668
subject9,514.999606763685
subject9,561.1142852755835
subject9,530.0757981138943
subject9,492.7637297001877
subject9,545.3562271819443
subject9,504.29971024851903
subject9,501.2023418345458
subject9,560.7330628183967
subject9,503.4970986863636
subject9,514.859044505802
subject9,490.7173811792639
subject9,517.2265309957684
subject9,523.377650228883
subject9,538.2715768443605
subject9,499.348628290306
subject9,489.39919485628025
subject9,503.9774414391787
subject9,522.6466850155426
subject9,529.8054270269389
subject9,550.9490417837019
subject9,514.4619684369333
subject9,536.4073978357599
subject9,510.0538465012795
subject9,512.9822411933933
subject9,503.8516717256304
subject9,503.0690331925006
subject9,517.1011451563982
subject9,527.9695932406153
subject9,486.6079941603731
subject9,535.9487739159524
subject9,516.4999011665175
subject9,507.23237263765253
subject9,428.00191609277783
subject9,525.1364749533482
subject9,536.4556505861866
subject9,560.4243954543081
subject9,499.79703558838384
subject9,447.5318418310513
subject9,479.8833324196757
subject9,515.723350538358
subject9,516.2361371030324
subject9,549.9044138782476
subject9,528.9783147409244
subject9,537.0876774652965
subject9,522.3046541059704
subject9,452.9256488487332
subject9,514.2519505442971
subject9,529.8649032989996
subject9,527.426333143097
subject9,573.2303172524734
subject9,490.4776401497181
subject9,552.1423380921054
subject9,489.77843887121384
subject9,533.503970760708
subject9,552.9114999067824
subject9,515.9303479998694
subject9,507.2991655274482
subject9,573.9806798441542
subject9,521.0842444148808
subject9,522.9931035943913
subject9,510.15913472115466
subject9,509.5899105561418
subject9,521.9883636024596
subject9,537.0701198143591
subject9,514.7017854311985
subject9,546.7558819521074
subject9,602.5989895167663
subject9,544.8939558105634
subject9,541.076857405507
subject9,524.4692403266175
subject9,513.4743619027889
subject9,549.2376767590052
subject9,528.5093639032345
subject9,528.5222786364066
subject9,549.2475841057803
subject9,506.36135363399484
subject9,531.6432419811459
subject9,511.92348561409364
subject9,504.6467612993035
subject9,494.93345614368087
subject9,533.5942937689778
subject9,526.8113978215237
subject9,533.4964544914413
subject9,491.9197596839292
subject9,489.82182968146105
subject9,519.569219744017
subject9,508.11380104905794
subject9,517.5980875002406
subject9,531.420897281429
subject9,490.80509354935515
subject9,497.12303093698955
subject9,504.01335379338457
subject9,560.6721292665621
subject9,598.031863214945
subject9,526.60607419917994
subject9,515.8311246026981
subject9,523.5517826283345
subject9,515.751171459357
subject9,513.40111714552
subject9,498.36702469915946
subject9,509.8871614317094
subject9,548.2816501209168
subject9,526.8033213043842
subject9,523.694409896007
subject9,558.7632174187214
subject9,497.71467868725296
subject9,502.4125299809688
subject9,534.186287013423
subject9,553.0649783756256
subject9,505.9246880228423
subject9,506.1502560390575
subject9,528.664265162932
subject9,487.4152958308682
subject9,509.41127201859945
subject9,513.3815765407934
subject9,514.1545198344656
subject10,505.5276409571621
subject10,478.93626341414506
subject10,549.278328556885
subject10,558.954363135699
subject10,519.5824898399948
subject10,529.0177995320887
subject10,506.068062786558
subject10,493.99275245971006
subject10,591.5360181512307
subject10,554.2373696893139
subject10,537.5729045431616
subject10,570.1225336850026
subject10,519.560954571966
subject10,533.7968811548292
subject10,505.2687363433453
subject10,555.7521825450283
subject10,544.3627007673798
subject10,568.2411273282885
subject10,538.698146059448
subject10,581.7061908339945
subject10,572.5946273279988
subject10,568.2378430022111
subject10,556.2188069099631
subject10,567.4300142323455
subject10,534.1075829999263
subject10,535.3956146503706
subject10,572.5815935947114
subject10,507.2263176487784
subject10,541.942145955528
subject10,512.6913739059462
subject10,607.5700823277199
subject10,507.8113259379963
subject10,531.0799049534928
subject10,539.5612902643026
subject10,562.6662196970212
subject10,529.2357181347313
subject10,556.9249164227729
subject10,565.771383389494
subject10,558.0425204923273
subject10,544.506684799973
subject10,540.4793549511571
subject10,554.324755227935
subject10,614.1037640099378
subject10,580.2200263299769
subject10,537.8977326618515
subject10,533.7212462414813
subject10,546.8236109452341
subject10,538.9065551475055
subject10,547.8977886520418
subject10,558.171299419958
subject10,499.1228681788008
subject10,590.2738629382918
subject10,486.3565042672581
subject10,554.6691842593106
subject10,531.5028889299372
subject10,542.4752529337961
subject10,501.3031051864503
subject10,557.7730989217844
subject10,602.974491564689
subject10,534.1221304711015
subject10,562.2419904421123
subject10,517.147500359719
subject10,561.8001969663895
subject10,540.6391517495356
subject10,541.0105221195122
subject10,548.4396383998074
subject10,550.668563075792
subject10,526.6658541088539
subject10,517.5512933322341
subject10,502.32568271803655
subject10,495.236169364807
subject10,536.8839773958493
subject10,496.35369204680046
subject10,548.1951761593925
subject10,559.6540587169274
subject10,493.4624370409386
subject10,506.9701997307109
subject10,504.9763004491836
subject10,498.5436416017266
subject10,534.3426810699693
subject10,561.2024809190189
subject10,563.9433733668589
subject10,527.3858363060208
subject10,515.2332031872234
subject10,560.3944605223987
subject10,530.7857682371847
subject10,551.0257844052389
subject10,545.0696683458034
subject10,527.1019242622742
subject10,578.9604405227634
subject10,526.9361381186768
subject10,552.9826829942215
subject10,541.5904693511263
subject10,561.0447342065416
subject10,546.6116654902876
subject10,522.4679538344732
